symbol,entry_time,entry_price,exit_time,exit_price,qty,side,strategy,classification,signal_tags,confidence,reward
c5087e92-d8ee-4bd7-a4a5-00a3ae362edb,2025-07-02T19:16:01.287004+00:00,GOOGL,buy,46.0,178.01,LIVE,filled
2e4d7383-d277-4306-ac37-5baeb50b5cf5,2025-07-02T19:16:04.691855+00:00,GOOGL,buy,46.0,178.01,LIVE,filled
471ceca8-1cbd-464a-ab51-73046c450f6e,2025-07-02T19:16:08.030095+00:00,GOOGL,buy,36.0,178.168333,LIVE,filled
2495f960-9401-472c-bcb4-57278210edbd,2025-07-02T19:16:11.578499+00:00,AMZN,buy,54.0,220.26537,LIVE,filled
bd409ade-2177-4ce7-83f9-409f47009b7d,2025-07-02T19:16:14.940271+00:00,AMZN,buy,48.0,220.27,LIVE,filled
986f7893-220c-4b2b-9770-f543baf02433,2025-07-02T19:16:18.429559+00:00,TSLA,buy,75.0,315.558667,LIVE,filled
771ec4e2-c69d-4074-83ce-44776be53774,2025-07-02T19:16:56.248071+00:00,TSLA,buy,64.0,315.32,LIVE,filled
TSLA,2025-07-02T19:16:56.248379+00:00,301.35,,,64,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,0.8849219588506126,
f842b4e1-3077-4e09-8541-98860b9b0b5f,2025-07-02T19:16:56.637145+00:00,MSFT,buy,23.0,489.867392,LIVE,filled
MSFT,2025-07-02T19:16:56.637382+00:00,492.1,,,23,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,0.6021437380280357,
be162fa6-9508-49b7-9543-08de2576fb5d,2025-07-02T19:17:02.379595+00:00,GOOGL,buy,67.0,178.1,LIVE,filled
31566979-86a9-45d2-88ab-258688fc596a,2025-07-02T19:17:05.732253+00:00,GOOGL,buy,67.0,178.16,LIVE,filled
fa447948-543d-40fa-bc74-cacdcc8bb812,2025-07-02T19:17:09.076890+00:00,GOOGL,buy,53.0,178.186038,LIVE,filled
GOOGL,2025-07-02T19:17:09.077117+00:00,175.85,,,187,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,0.971178409644255,
cf09f958-bf73-4288-a0d4-29da95c00ee8,2025-07-02T19:17:15.160341+00:00,TSLA,sell,64.0,315.271719,LIVE,filled
fd163600-c6b3-4be7-b30e-9bc73c1385b3,2025-07-02T19:17:56.705276+00:00,AMZN,buy,119.0,220.2,LIVE,filled
AMZN,2025-07-02T19:17:56.705513+00:00,220.47,,,119,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,1.0,
7d59fc83-0e55-4d4d-bb6d-c39d71e876cb,2025-07-02T19:29:54.795911+00:00,AMZN,buy,44.0,219.887727,LIVE,filled
ec8da65f-550f-462d-ac4f-2048e6929f55,2025-07-02T19:29:58.138235+00:00,AMZN,buy,44.0,219.87,LIVE,filled
b54a6e0a-33d0-4a01-8bc6-06863a57929c,2025-07-02T19:30:01.498180+00:00,AMZN,buy,31.0,219.888065,LIVE,filled
AMZN,2025-07-02T19:30:01.498404+00:00,220.47,,,119,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,1.0,
fc6dc561-86f3-49da-b061-c06d6b0a8df1,2025-07-02T19:33:57.911453+00:00,GOOGL,buy,120.0,178.254083,LIVE,filled
d2af47f9-fea7-4f44-8f31-24bdf222c454,2025-07-02T19:34:01.259775+00:00,GOOGL,buy,67.0,178.27,LIVE,filled
GOOGL,2025-07-02T19:34:01.260158+00:00,175.85,,,187,buy,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,,momentum+mean_reversion+ml+sentiment+regime+stochrsi+obv+vsa,0.971178409644255,
9f1bdb0e-e8db-43ff-ba19-208ae8cb1d76,2025-07-02T19:39:56.132798+00:00,TSLA,buy,64.0,314.08,LIVE,filled
